"551649230","HDB","1.3941522","103.9097095"
"551649231","HDB","1.3942041","103.9095789"
"551649232","HDB","1.3941788","103.9093991"
"551649233","HDB","1.3941335","103.9092673"
"551649234","HDB","1.3940694","103.9094227"
"551649235","HDB","1.3940336","103.9092933"
"551649236","HDB","1.3935554","103.9090279"
"551649237","HDB","1.3934474","103.9090158"
"551649238","HDB","1.3934573","103.9091547"
"551649239","HDB","1.3936473","103.909241"
"551649240","HDB","1.393748","103.9093349"
"551649241","HDB","1.3935491","103.9093086"
"551649242","HDB","1.3936389","103.9094047"
"551649243","HDB","1.3938198","103.9094585"
"551649244","HDB","1.3937585","103.909534"
"551649245","HDB","1.3931327","103.9090996"
"551649246","HDB","1.3930279","103.9090965"
"551649247","HDB","1.393044","103.9089508"
"551649248","HDB","1.3932203","103.9088841"
"551649249","HDB","1.3933098","103.9087785"
"551649250","HDB","1.393127","103.9087976"
"551649251","HDB","1.393215","103.9086998"
"551649252","HDB","1.3946809","103.9073528"
"551649253","HDB","1.3947801","103.9074559"
"551649254","HDB","1.3946113","103.9074339"
"551649255","HDB","1.3948722","103.9075883"
"551649256","HDB","1.3947689","103.907739"
"551649257","HDB","1.3946898","103.9078641"
"551649258","HDB","1.3946728","103.9076807"
"551649259","HDB","1.3945992","103.9077992"
"551649260","HDB","1.3945449","103.907944"
"551649261","HDB","1.3943211","103.9076956"
"551649262","HDB","1.3944041","103.9077884"
"551649263","HDB","1.3942405","103.9077639"
"551649264","HDB","1.3943083","103.9078406"
"551649265","HDB","1.394456","103.9081073"
"551649266","HDB","1.3943704","103.9082386"
"551649267","HDB","1.394345","103.9080602"
"551649268","HDB","1.3942707","103.9081834"
"551649269","HDB","1.3939785","103.9091239"
"551649270","HDB","1.3939249","103.9092064"
"563908858","678C","1.4062514","103.9095131"
"563908861","679C","1.4064261","103.9087928"
"563908862","679A","1.4059557","103.9082727"
"563908864","678A","1.4056302","103.9087202"
"563908865","678B","1.4058395","103.9090647"
"563908866","676B","1.4049402","103.9103073"
"563908867","677D","1.405924","103.9103176"
"563908868","677C","1.4056089","103.9098698"
"563908869","677A","1.4052061","103.9093228"
"563908870","677B","1.4051986","103.9096037"
"563908871","676D","1.4056173","103.9108549"
"563908873","676C","1.4053201","103.9106096"
"563908875","676A","1.4047346","103.9099729"
"563908880","664A","1.3996236","103.9175403"
"563908881","664B","1.4000435","103.917874"
"563908882","663C","1.4004095","103.9175507"
"563908884","663A","1.4003282","103.9170942"
"563908885","663B","1.4008272","103.9172664"
"563908894","666B","1.4018895","103.915302"
"563908895","667B","1.4021604","103.9148002"
"563908896","665A","1.4021327","103.9137076"
"563908897","665B","1.4020719","103.9141528"
"563908898","665C","1.4015187","103.9144735"
"563908899","666A","1.4015044","103.9149982"
"563908901","667A","1.4025736","103.9141109"
"563908909","88","1.4009267","103.9167378"
"563908910","90","1.4006172","103.9165299"
"563908911","92","1.4002986","103.9162965"
"563908912","94","1.4004774","103.9160421"
"563908913","96","1.4007961","103.9162734"
"563908914","98","1.4011074","103.9161814"
"563908915","100","1.4012661","103.9159612"
"563908916","102","1.4014146","103.9157378"
"563908917","80","1.4017677","103.9159556"
